flow_id,packet_count,total_bytes,avg_packet_size,avg_packet_rate,avg_inter_packet_time,endpoint_a,endpoint_b,_ws.col.Protocol,protocol_type,srcport,dstport,direction_packet_count_a_to_b,direction_packet_count_b_to_a,direction_total_bytes_a_to_b,direction_total_bytes_b_to_a
10.10.10.51:46416.0-255.255.255.255:46416.0|UDP,3,300,100.0,9.03783236628527,0.110646,10.10.10.51:46416.0,255.255.255.255:46416.0,UDP,UDP,46416.0,46416.0,3.0,0.0,300.0,0.0
10.10.10.51:47216.0-239.255.255.250:1900.0|UDP,4,671,167.75,0.4974939571067344,2.0100746666666667,10.10.10.51:47216.0,239.255.255.250:1900.0,SSDP,UDP,47216.0,1900.0,4.0,0.0,671.0,0.0
10.10.10.51:49187.0-239.255.255.250:1900.0|UDP,4,671,167.75,0.49776668679856373,2.0089733333333335,10.10.10.51:49187.0,239.255.255.250:1900.0,SSDP,UDP,49187.0,1900.0,4.0,0.0,671.0,0.0
10.10.10.51:50374.0-255.255.255.255:50374.0|UDP,3,300,100.0,9.13943116180449,0.109416,10.10.10.51:50374.0,255.255.255.255:50374.0,UDP,UDP,50374.0,50374.0,3.0,0.0,300.0,0.0
10.10.10.51:51140.0-255.255.255.255:51140.0|UDP,3,300,100.0,9.078117198493032,0.110155,10.10.10.51:51140.0,255.255.255.255:51140.0,UDP,UDP,51140.0,51140.0,3.0,0.0,300.0,0.0
10.10.10.51:52202.0-239.255.255.250:1900.0|UDP,4,671,167.75,0.4976004875157843,2.0096443333333336,10.10.10.51:52202.0,239.255.255.250:1900.0,SSDP,UDP,52202.0,1900.0,4.0,0.0,671.0,0.0
10.10.10.51:52874.0-239.255.255.250:1900.0|UDP,4,671,167.75,0.49770574242931503,2.0092193333333332,10.10.10.51:52874.0,239.255.255.250:1900.0,SSDP,UDP,52874.0,1900.0,4.0,0.0,671.0,0.0
10.10.10.51:53399.0-239.255.255.250:1900.0|UDP,4,671,167.75,0.49798465609677633,2.008094,10.10.10.51:53399.0,239.255.255.250:1900.0,SSDP,UDP,53399.0,1900.0,4.0,0.0,671.0,0.0
10.10.10.51:53423.0-239.255.255.250:1900.0|UDP,8,1342,167.75,0.02057020575077951,48.614000857142855,10.10.10.51:53423.0,239.255.255.250:1900.0,SSDP,UDP,53423.0,1900.0,8.0,0.0,1342.0,0.0
10.10.10.51:5353.0-224.0.0.251:5353.0|UDP,110,24642,224.01818181818183,1.6009301027590915e-05,62463.688969091745,10.10.10.51:5353.0,224.0.0.251:5353.0,MDNS,UDP,5353.0,5353.0,110.0,0.0,24642.0,0.0
10.10.10.51:53916.0-239.255.255.250:1900.0|UDP,4,671,167.75,0.4972565527225376,2.0110343333333334,10.10.10.51:53916.0,239.255.255.250:1900.0,SSDP,UDP,53916.0,1900.0,4.0,0.0,671.0,0.0
10.10.10.51:58662.0-239.255.255.250:1900.0|UDP,4,671,167.75,0.4979094442135621,2.0083973333333334,10.10.10.51:58662.0,239.255.255.250:1900.0,SSDP,UDP,58662.0,1900.0,4.0,0.0,671.0,0.0
10.10.10.51:59621.0-239.255.255.250:1900.0|UDP,4,671,167.75,0.49812315497258913,2.007535666666667,10.10.10.51:59621.0,239.255.255.250:1900.0,SSDP,UDP,59621.0,1900.0,4.0,0.0,671.0,0.0
10.10.10.51:62079.0-255.255.255.255:62079.0|UDP,3,300,100.0,9.117806620439387,0.1096755,10.10.10.51:62079.0,255.255.255.255:62079.0,UDP,UDP,62079.0,62079.0,3.0,0.0,300.0,0.0
10.10.10.51:8400.0-255.255.255.255:8400.0|UDP,3,297,99.0,9.293162091333196,0.10760600000000001,10.10.10.51:8400.0,255.255.255.255:8400.0,UDP,UDP,8400.0,8400.0,3.0,0.0,297.0,0.0
10.10.10.58:2267.0-239.255.255.250:1900.0|UDP,60,10740,179.0,8.416682872985521e-06,118811.6524158983,10.10.10.58:2267.0,239.255.255.250:1900.0,SSDP,UDP,2267.0,1900.0,60.0,0.0,10740.0,0.0
10.10.10.58:3081.0-239.255.255.250:1900.0|UDP,12,3843,320.25,10.876303796917655,0.09194300000000001,10.10.10.58:3081.0,239.255.255.250:1900.0,SSDP,UDP,3081.0,1900.0,12.0,0.0,3843.0,0.0
10.10.10.58:3082.0-239.255.255.250:1900.0|UDP,48,15372,320.25,6.705439491372609e-06,149132.65585151064,10.10.10.58:3082.0,239.255.255.250:1900.0,SSDP,UDP,3082.0,1900.0,48.0,0.0,15372.0,0.0
10.10.10.58:3084.0-239.255.255.250:1900.0|UDP,96,30744,320.25,1.3553726594482879e-05,73780.44650886317,10.10.10.58:3084.0,239.255.255.250:1900.0,SSDP,UDP,3084.0,1900.0,96.0,0.0,30744.0,0.0
10.10.10.58:3085.0-239.255.255.250:1900.0|UDP,36,11529,320.25,4.9968136500051e-06,200127.5352742,10.10.10.58:3085.0,239.255.255.250:1900.0,SSDP,UDP,3085.0,1900.0,36.0,0.0,11529.0,0.0
10.10.10.58:3086.0-239.255.255.250:1900.0|UDP,12,3843,320.25,10.838420822379957,0.09226436363636364,10.10.10.58:3086.0,239.255.255.250:1900.0,SSDP,UDP,3086.0,1900.0,12.0,0.0,3843.0,0.0
10.10.10.58:3087.0-239.255.255.250:1900.0|UDP,36,11529,320.25,7.800850168703608e-06,128191.15588348571,10.10.10.58:3087.0,239.255.255.250:1900.0,SSDP,UDP,3087.0,1900.0,36.0,0.0,11529.0,0.0
10.10.10.58:5353.0-224.0.0.251:5353.0|UDP,287,58226,202.8780487804878,4.0799375441118156e-05,24510.179118874123,10.10.10.58:5353.0,224.0.0.251:5353.0,MDNS,UDP,5353.0,5353.0,287.0,0.0,58226.0,0.0
10.10.10.58:62976.0-255.255.255.255:12345.0|UDP,20,3400,170.0,2.7104572212827217e-06,368941.4435866842,10.10.10.58:62976.0,255.255.255.255:12345.0,UDP,UDP,62976.0,12345.0,20.0,0.0,3400.0,0.0
10.10.10.58:62976.0-255.255.255.255:62976.0|UDP,200,12800,64.0,2.8388436570426616e-05,35225.61017121106,10.10.10.58:62976.0,255.255.255.255:62976.0,UDP,UDP,62976.0,62976.0,200.0,0.0,12800.0,0.0
10.10.10.62:3072.0-192.168.1.13:69.0|UDP,6,414,69.0,3.802356548494495,0.26299480000000003,10.10.10.62:3072.0,192.168.1.13:69.0,TFTP,UDP,3072.0,69.0,6.0,0.0,414.0,0.0
10.10.10.6:1900.0-239.255.255.250:1900.0|UDP,450,158400,352.0,3.7426805893146484e-05,26718.817599743874,10.10.10.6:1900.0,239.255.255.250:1900.0,SSDP,UDP,1900.0,1900.0,450.0,0.0,158400.0,0.0
10.10.10.6:32772.0-78.46.93.106:123.0|UDP,2,180,90.0,154.96668216333487,0.006453,10.10.10.6:32772.0,78.46.93.106:123.0,NTP,UDP,32772.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:32775.0-103.239.8.22:123.0|UDP,2,180,90.0,3.5543044403925372,0.281349,10.10.10.6:32775.0,103.239.8.22:123.0,NTP,UDP,32775.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:32797.0-162.13.31.14:80.0|TCP,27,10051,372.25925925925924,81.51057913266473,0.012268346153846154,10.10.10.6:32797.0,162.13.31.14:80.0,TCP,TCP,32797.0,80.0,13.0,14.0,3560.0,6491.0
10.10.10.6:32798.0-162.13.31.14:80.0|TCP,10,2725,272.5,113.96732936558188,0.008774444444444444,10.10.10.6:32798.0,162.13.31.14:80.0,TCP,TCP,32798.0,80.0,5.0,5.0,1532.0,1193.0
10.10.10.6:32799.0-162.13.31.14:80.0|TCP,10,2869,286.9,134.4628210299852,0.007436999999999999,10.10.10.6:32799.0,162.13.31.14:80.0,TCP,TCP,32799.0,80.0,5.0,5.0,1548.0,1321.0
10.10.10.6:32936.0-96.126.105.86:123.0|UDP,1,90,90.0,0.0,,10.10.10.6:32936.0,96.126.105.86:123.0,NTP,UDP,32936.0,123.0,1.0,0.0,90.0,0.0
10.10.10.6:32983.0-176.9.104.147:123.0|UDP,2,180,90.0,155.4243083618278,0.006434,10.10.10.6:32983.0,176.9.104.147:123.0,NTP,UDP,32983.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:32996.0-78.46.107.140:123.0|UDP,2,180,90.0,153.2567049808429,0.006525,10.10.10.6:32996.0,78.46.107.140:123.0,NTP,UDP,32996.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:33021.0-46.163.88.237:123.0|UDP,2,180,90.0,182.4484583105273,0.005481,10.10.10.6:33021.0,46.163.88.237:123.0,NTP,UDP,33021.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:33024.0-201.217.3.86:123.0|UDP,2,180,90.0,3.3419220730611,0.299229,10.10.10.6:33024.0,201.217.3.86:123.0,NTP,UDP,33024.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:33031.0-148.251.154.36:123.0|UDP,2,180,90.0,160.48788316482106,0.006231,10.10.10.6:33031.0,148.251.154.36:123.0,NTP,UDP,33031.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:33035.0-80.92.126.65:123.0|UDP,2,180,90.0,59.77286312014346,0.01673,10.10.10.6:33035.0,80.92.126.65:123.0,NTP,UDP,33035.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:33044.0-37.120.173.240:123.0|UDP,2,180,90.0,194.5525291828794,0.00514,10.10.10.6:33044.0,37.120.173.240:123.0,NTP,UDP,33044.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:33116.0-163.172.35.115:123.0|UDP,2,180,90.0,77.30962504831851,0.012935,10.10.10.6:33116.0,163.172.35.115:123.0,NTP,UDP,33116.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:33165.0-5.135.3.88:123.0|UDP,2,180,90.0,69.62333774281139,0.014363,10.10.10.6:33165.0,5.135.3.88:123.0,NTP,UDP,33165.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:33169.0-85.25.84.166:123.0|UDP,2,180,90.0,203.91517128874386,0.004904,10.10.10.6:33169.0,85.25.84.166:123.0,NTP,UDP,33169.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:33170.0-178.63.135.195:123.0|UDP,2,180,90.0,133.08490817141336,0.007514,10.10.10.6:33170.0,178.63.135.195:123.0,NTP,UDP,33170.0,123.0,1.0,1.0,90.0,90.0
10.10.10.6:33179.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,36.14319275821847,0.02766772727272727,10.10.10.6:33179.0,74.125.34.157:80.0,TCP,TCP,33179.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33181.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,36.23319685495851,0.027599,10.10.10.6:33181.0,74.125.34.157:80.0,TCP,TCP,33181.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33182.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.390824219086,0.02747945454545455,10.10.10.6:33182.0,74.125.34.157:80.0,TCP,TCP,33182.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33183.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.36363636363637,0.0275,10.10.10.6:33183.0,74.125.34.157:80.0,TCP,TCP,33183.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33184.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.28076031280612,0.02756281818181818,10.10.10.6:33184.0,74.125.34.157:80.0,TCP,TCP,33184.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33185.0-74.125.34.157:80.0|TCP,13,1963,151.0,38.2511570975022,0.026143,10.10.10.6:33185.0,74.125.34.157:80.0,TCP,TCP,33185.0,80.0,6.0,7.0,1196.0,767.0
10.10.10.6:33186.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,35.76735610955216,0.027958454545454547,10.10.10.6:33186.0,74.125.34.157:80.0,TCP,TCP,33186.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33187.0-74.125.34.157:80.0|TCP,13,1965,151.15384615384616,38.6863408202149,0.025848916666666666,10.10.10.6:33187.0,74.125.34.157:80.0,TCP,TCP,33187.0,80.0,6.0,7.0,1196.0,769.0
10.10.10.6:33188.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,36.06249959019887,0.027729636363636366,10.10.10.6:33188.0,74.125.34.157:80.0,TCP,TCP,33188.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33189.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.09741050303382,0.02770281818181818,10.10.10.6:33189.0,74.125.34.157:80.0,TCP,TCP,33189.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33190.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.99924074328615,0.027778363636363636,10.10.10.6:33190.0,74.125.34.157:80.0,TCP,TCP,33190.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33191.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,36.055052787875006,0.027735363636363638,10.10.10.6:33191.0,74.125.34.157:80.0,TCP,TCP,33191.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33192.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.16331762705147,0.028438727272727272,10.10.10.6:33192.0,74.125.34.157:80.0,TCP,TCP,33192.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33193.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,36.42444411331313,0.02745409090909091,10.10.10.6:33193.0,74.125.34.157:80.0,TCP,TCP,33193.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33195.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.076929131792305,0.027718545454545454,10.10.10.6:33195.0,74.125.34.157:80.0,TCP,TCP,33195.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33196.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.34573383688695,0.027513545454545454,10.10.10.6:33196.0,74.125.34.157:80.0,TCP,TCP,33196.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33197.0-74.125.34.157:80.0|TCP,12,1899,158.25,34.25361375625128,0.029193999999999998,10.10.10.6:33197.0,74.125.34.157:80.0,TCP,TCP,33197.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33198.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,36.03037032669719,0.027754363636363636,10.10.10.6:33198.0,74.125.34.157:80.0,TCP,TCP,33198.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33199.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,35.926696474937856,0.027834454545454544,10.10.10.6:33199.0,74.125.34.157:80.0,TCP,TCP,33199.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33200.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.912855822943094,0.027845181818181818,10.10.10.6:33200.0,74.125.34.157:80.0,TCP,TCP,33200.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33201.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.87841782700732,0.02787190909090909,10.10.10.6:33201.0,74.125.34.157:80.0,TCP,TCP,33201.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33202.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.263058821978056,0.027576272727272724,10.10.10.6:33202.0,74.125.34.157:80.0,TCP,TCP,33202.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33203.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,35.95241208001046,0.027814545454545456,10.10.10.6:33203.0,74.125.34.157:80.0,TCP,TCP,33203.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33204.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.310281069837316,0.02832036363636364,10.10.10.6:33204.0,74.125.34.157:80.0,TCP,TCP,33204.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33205.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,36.447858025652664,0.027436454545454545,10.10.10.6:33205.0,74.125.34.157:80.0,TCP,TCP,33205.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33206.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,35.27427351030329,0.028349272727272726,10.10.10.6:33206.0,74.125.34.157:80.0,TCP,TCP,33206.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33207.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.56670697560124,0.028116181818181818,10.10.10.6:33207.0,74.125.34.157:80.0,TCP,TCP,33207.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33208.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.085095215444426,0.027712272727272728,10.10.10.6:33208.0,74.125.34.157:80.0,TCP,TCP,33208.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33209.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,36.124082940894425,0.027682363636363637,10.10.10.6:33209.0,74.125.34.157:80.0,TCP,TCP,33209.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33210.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,35.85245736002061,0.027892090909090908,10.10.10.6:33210.0,74.125.34.157:80.0,TCP,TCP,33210.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33211.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,35.72414465030935,0.027992272727272727,10.10.10.6:33211.0,74.125.34.157:80.0,TCP,TCP,33211.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33212.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.303390736694794,0.027545636363636362,10.10.10.6:33212.0,74.125.34.157:80.0,TCP,TCP,33212.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33213.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.656979853806384,0.028045,10.10.10.6:33213.0,74.125.34.157:80.0,TCP,TCP,33213.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33214.0-74.125.34.157:80.0|TCP,12,1899,158.25,34.70600855660865,0.028813454545454545,10.10.10.6:33214.0,74.125.34.157:80.0,TCP,TCP,33214.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33215.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.31070076351501,0.02754009090909091,10.10.10.6:33215.0,74.125.34.157:80.0,TCP,TCP,33215.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33216.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,36.03686243419177,0.027749363636363635,10.10.10.6:33216.0,74.125.34.157:80.0,TCP,TCP,33216.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33217.0-74.125.34.157:80.0|TCP,9,1402,155.77777777777777,7.173897058164164,0.13939425,10.10.10.6:33217.0,74.125.34.157:80.0,TCP,TCP,33217.0,80.0,5.0,4.0,1130.0,272.0
10.10.10.6:33218.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,36.26461299064373,0.027575090909090914,10.10.10.6:33218.0,74.125.34.157:80.0,TCP,TCP,33218.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33219.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.92470182497486,0.027836000000000003,10.10.10.6:33219.0,74.125.34.157:80.0,TCP,TCP,33219.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33220.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.7301786833754,0.027987545454545456,10.10.10.6:33220.0,74.125.34.157:80.0,TCP,TCP,33220.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33221.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,36.369287128909285,0.02749572727272727,10.10.10.6:33221.0,74.125.34.157:80.0,TCP,TCP,33221.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33253.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,36.40515629395509,0.027468636363636365,10.10.10.6:33253.0,74.125.34.157:80.0,TCP,TCP,33253.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33255.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,35.71834461708311,0.027996818181818182,10.10.10.6:33255.0,74.125.34.157:80.0,TCP,TCP,33255.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33256.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.534290753171014,0.027371545454545454,10.10.10.6:33256.0,74.125.34.157:80.0,TCP,TCP,33256.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33257.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,36.50628239932563,0.027392545454545458,10.10.10.6:33257.0,74.125.34.157:80.0,TCP,TCP,33257.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33258.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.06841194061172,0.027725090909090908,10.10.10.6:33258.0,74.125.34.157:80.0,TCP,TCP,33258.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33259.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.66414748097641,0.028039363636363637,10.10.10.6:33259.0,74.125.34.157:80.0,TCP,TCP,33259.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33260.0-74.125.34.157:80.0|TCP,13,1964,151.07692307692307,36.15797418923276,0.027656416666666666,10.10.10.6:33260.0,74.125.34.157:80.0,TCP,TCP,33260.0,80.0,6.0,7.0,1196.0,768.0
10.10.10.6:33261.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.924115205371635,0.027836454545454546,10.10.10.6:33261.0,74.125.34.157:80.0,TCP,TCP,33261.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33262.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.98357840331048,0.027790454545454545,10.10.10.6:33262.0,74.125.34.157:80.0,TCP,TCP,33262.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33263.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.11056398135382,0.02769272727272727,10.10.10.6:33263.0,74.125.34.157:80.0,TCP,TCP,33263.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33264.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.57096245323226,0.028112818181818187,10.10.10.6:33264.0,74.125.34.157:80.0,TCP,TCP,33264.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33265.0-74.125.34.157:80.0|TCP,4,282,70.5,2.893356660217696,0.34561933333333333,10.10.10.6:33265.0,74.125.34.157:80.0,TCP,TCP,33265.0,80.0,3.0,1.0,208.0,74.0
10.10.10.6:33266.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,35.94195700688452,0.027822636363636365,10.10.10.6:33266.0,74.125.34.157:80.0,TCP,TCP,33266.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33267.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.3014738398379,0.02754709090909091,10.10.10.6:33267.0,74.125.34.157:80.0,TCP,TCP,33267.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33269.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,36.11732219606453,0.02768754545454545,10.10.10.6:33269.0,74.125.34.157:80.0,TCP,TCP,33269.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33270.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,36.02494236009222,0.027758545454545456,10.10.10.6:33270.0,74.125.34.157:80.0,TCP,TCP,33270.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33271.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,36.10131999553657,0.027699818181818183,10.10.10.6:33271.0,74.125.34.157:80.0,TCP,TCP,33271.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33272.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,36.071841992215035,0.027722454545454547,10.10.10.6:33272.0,74.125.34.157:80.0,TCP,TCP,33272.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33273.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.087047775800144,0.028500545454545455,10.10.10.6:33273.0,74.125.34.157:80.0,TCP,TCP,33273.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33274.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.418293902253296,0.02745872727272727,10.10.10.6:33274.0,74.125.34.157:80.0,TCP,TCP,33274.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33275.0-74.125.34.157:80.0|TCP,12,1900,158.33333333333334,33.247494347925965,0.030077454545454543,10.10.10.6:33275.0,74.125.34.157:80.0,TCP,TCP,33275.0,80.0,6.0,6.0,1196.0,704.0
10.10.10.6:33276.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.899611631474166,0.027855454545454548,10.10.10.6:33276.0,74.125.34.157:80.0,TCP,TCP,33276.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33277.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.44533845464768,0.028212454545454544,10.10.10.6:33277.0,74.125.34.157:80.0,TCP,TCP,33277.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33278.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,35.84614833136178,0.027897,10.10.10.6:33278.0,74.125.34.157:80.0,TCP,TCP,33278.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33279.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.589261102231774,0.02809836363636364,10.10.10.6:33279.0,74.125.34.157:80.0,TCP,TCP,33279.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33280.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,35.672590478661306,0.028032727272727268,10.10.10.6:33280.0,74.125.34.157:80.0,TCP,TCP,33280.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33281.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.261624322978996,0.027577363636363636,10.10.10.6:33281.0,74.125.34.157:80.0,TCP,TCP,33281.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33282.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,35.645540742853065,0.028054,10.10.10.6:33282.0,74.125.34.157:80.0,TCP,TCP,33282.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33283.0-74.125.34.157:80.0|TCP,12,1897,158.08333333333334,36.166127462584484,0.02765018181818182,10.10.10.6:33283.0,74.125.34.157:80.0,TCP,TCP,33283.0,80.0,6.0,6.0,1196.0,701.0
10.10.10.6:33284.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.30948765933406,0.028321,10.10.10.6:33284.0,74.125.34.157:80.0,TCP,TCP,33284.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33285.0-74.125.34.157:80.0|TCP,12,1899,158.25,34.951369934831575,0.02861118181818182,10.10.10.6:33285.0,74.125.34.157:80.0,TCP,TCP,33285.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33286.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.598593283159985,0.027323454545454543,10.10.10.6:33286.0,74.125.34.157:80.0,TCP,TCP,33286.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33287.0-74.125.34.157:80.0|TCP,12,1898,158.16666666666666,35.80461098290167,0.027929363636363638,10.10.10.6:33287.0,74.125.34.157:80.0,TCP,TCP,33287.0,80.0,6.0,6.0,1196.0,702.0
10.10.10.6:33288.0-74.125.34.157:80.0|TCP,12,1899,158.25,36.01597799751162,0.027765454545454548,10.10.10.6:33288.0,74.125.34.157:80.0,TCP,TCP,33288.0,80.0,6.0,6.0,1196.0,703.0
10.10.10.6:33289.0-74.125.34.157:80.0|TCP,12,1899,158.25,35.93479468165038,0.027828181818181818,10.10.10.6:33289.0,74.125.34.157:80.0,TCP,TCP,33289.0,80.0,6.0,6.0,1196.0,703.0
